form	lemmaId	lemma	linkType	pos	via	note
chan'obym	n'ob.v	n'ob	univerbated	v.	cha n'ob	
n'obym	n'ob.v	n'ob	inflected	v.	cha n'ob	demutation-unvalidated
obym	n'ob.v	n'ob	inflected	v.	cha n'ob	demutation-unvalidated
cha n'obyms	n'ob.v	n'ob	inflected	v.	cha n'ob	demutation-unvalidated
chan'obyms	n'ob.v	n'ob	inflected	v.	cha n'ob	collapsed
chan'obyms	n'ob.v	n'ob	univerbated	v.	cha n'ob	
n'obyms	n'ob.v	n'ob	inflected	v.	cha n'ob	demutation-unvalidated
obyms	n'ob.v	n'ob	inflected	v.	cha n'ob	demutation-unvalidated
dob	dob.v	dob	self	v.	dob	demutation-unvalidated
gobbal	obbal.v	obbal	self	v.	gobbal	
dy obbal	obbal.v	obbal	self	v.	dy obbal	
dyobbal	obbal.v	obbal	self	v.	dy obbal	collapsed
dyobbal	obbal.v	obbal	univerbated	v.	dy obbal	
obbal	obbal.v	obbal	particle	v.	dy obbal	
e hobbal	obbal.n	obbal	self	s.	e hobbal	
ehobbal	obbal.n	obbal	self	s.	e hobbal	collapsed
ehobbal	obbal.n	obbal	univerbated	s.	e hobbal	
hobbal	obbal.n	obbal	particle	s.	e hobbal	
er n'obbal	n'obbal.v	n'obbal	self	v.	er n'obbal	demutation-unvalidated
ern'obbal	n'obbal.v	n'obbal	self	v.	er n'obbal	collapsed
ern'obbal	n'obbal.v	n'obbal	univerbated	v.	er n'obbal	
n'obbal	n'obbal.v	n'obbal	particle	v.	er n'obbal	demutation-unvalidated
obbal	n'obbal.v	n'obbal	mutation	v.	er n'obbal	demutation-unvalidated
obbit	obbit.x	obbit	self		obbit	
s'obbit	s'obbit.a	s'obbit	self	a.	s'obbit	demutation-unvalidated
obbit	s'obbit.a	s'obbit	mutation	a.	s'obbit	demutation-unvalidated
obbeyder	obbeyder.n	obbeyder	self	s. m.	obbeyder	
obbeyderyn	obbeyder.n	obbeyder	inflected	s. m.	obbeyder	
obbaltagh	obbaltagh.n	obbaltagh	self	s. m.	obbaltagh	
obbaltee	obbaltagh.n	obbaltagh	inflected	s. m.	obbaltagh	
obbaltys	obbaltys.n	obbaltys	self	s. f.	obbaltys	
obbaltyssyn	obbaltys.n	obbaltys	inflected	s. f.	obbaltys	
ob	ob.n	ob	self	s. m.	ob	
obaiha	obaiha.n	obaiha	self	s.	obaiha	
obbee	obbee.n	obbee	self	s.	obbee	
obbeeys	obbeeys.n	obbeeys	self	s. f.	obbeeys	
e hobbeeys	obbeeys.n	obbeeys	self	s.	e hobbeeys	
ehobbeeys	obbeeys.n	obbeeys	self	s.	e hobbeeys	collapsed
ehobbeeys	obbeeys.n	obbeeys	univerbated	s.	e hobbeeys	
hobbeeys	obbeeys.n	obbeeys	particle	s.	e hobbeeys	
obbr	obbr.v	obbr	self	v.	obbr	
obbragh	obbr.v	obbr	inflected	v.	obbr	
obbrin	obbr.v	obbr	inflected	v.	obbr	
obbrins	obbr.v	obbr	inflected	v.	obbr	
obbrym	obbr.v	obbr	inflected	v.	obbr	
obbryms	obbr.v	obbr	inflected	v.	obbr	
obbrys	obbr.v	obbr	inflected	v.	obbr	
cha n'obbr	n'obbr.v	n'obbr	self	v.	cha n'obbr	demutation-unvalidated
chan'obbr	n'obbr.v	n'obbr	self	v.	cha n'obbr	collapsed
chan'obbr	n'obbr.v	n'obbr	univerbated	v.	cha n'obbr	
n'obbr	n'obbr.v	n'obbr	particle	v.	cha n'obbr	demutation-unvalidated
obbr	n'obbr.v	n'obbr	mutation	v.	cha n'obbr	demutation-unvalidated
cha n'obbragh	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
chan'obbragh	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	collapsed
chan'obbragh	n'obbr.v	n'obbr	univerbated	v.	cha n'obbr	
n'obbragh	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
obbragh	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
cha n'obbrin	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
chan'obbrin	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	collapsed
chan'obbrin	n'obbr.v	n'obbr	univerbated	v.	cha n'obbr	
n'obbrin	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
obbrin	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
cha n'obbrins	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
chan'obbrins	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	collapsed
chan'obbrins	n'obbr.v	n'obbr	univerbated	v.	cha n'obbr	
n'obbrins	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
obbrins	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
cha n'obbrym	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
chan'obbrym	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	collapsed
chan'obbrym	n'obbr.v	n'obbr	univerbated	v.	cha n'obbr	
n'obbrym	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
obbrym	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
cha n'obbryms	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
chan'obbryms	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	collapsed
chan'obbryms	n'obbr.v	n'obbr	univerbated	v.	cha n'obbr	
n'obbryms	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
obbryms	n'obbr.v	n'obbr	inflected	v.	cha n'obbr	demutation-unvalidated
dobbree	obbree.v	obbree	self	v.	dobbree	
gobbragh	gobbragh.v	gobbragh	self	v.	gobbragh	demutation-unvalidated
dy obbraghey	obbraghey.v	obbraghey	self	v.	dy obbraghey	
dyobbraghey	obbraghey.v	obbraghey	self	v.	dy obbraghey	collapsed
dyobbraghey	obbraghey.v	obbraghey	univerbated	v.	dy obbraghey	
obbraghey	obbraghey.v	obbraghey	particle	v.	dy obbraghey	
er n'obbraghey	n'obbraghey.v	n'obbraghey	self	v.	er n'obbraghey	demutation-unvalidated
ern'obbraghey	n'obbraghey.v	n'obbraghey	self	v.	er n'obbraghey	collapsed
ern'obbraghey	n'obbraghey.v	n'obbraghey	univerbated	v.	er n'obbraghey	
n'obbraghey	n'obbraghey.v	n'obbraghey	particle	v.	er n'obbraghey	demutation-unvalidated
obbraghey	n'obbraghey.v	n'obbraghey	mutation	v.	er n'obbraghey	demutation-unvalidated
obbrit	obbrit.x	obbrit	self		obbrit	
s'obbrit	s'obbrit.a	s'obbrit	self	a.	s'obbrit	demutation-unvalidated
obbrit	s'obbrit.a	s'obbrit	mutation	a.	s'obbrit	demutation-unvalidated
obbyr	obbyr.n	obbyr	self	s. f.	obbyr	
obbraghyn	obbyr.n	obbyr	inflected	s. f.	obbyr	
e hobbyr	obbyr.n	obbyr	self	s.	e hobbyr	
ehobbyr	obbyr.n	obbyr	self	s.	e hobbyr	collapsed
ehobbyr	obbyr.n	obbyr	univerbated	s.	e hobbyr	
hobbyr	obbyr.n	obbyr	particle	s.	e hobbyr	
hobbyr	tobbyr.n	tobbyr	demutated	s. f.	e hobbyr	
e hobbraghyn	hobbraghyn.n	hobbraghyn	self	s.	e hobbraghyn	demutation-unvalidated
ehobbraghyn	hobbraghyn.n	hobbraghyn	self	s.	e hobbraghyn	collapsed
ehobbraghyn	hobbraghyn.n	hobbraghyn	univerbated	s.	e hobbraghyn	
hobbraghyn	hobbraghyn.n	hobbraghyn	particle	s.	e hobbraghyn	demutation-unvalidated
obbree	obbree.n	obbree	self	s. m.	obbree	
obbreeyn	obbree.n	obbree	inflected	s. m.	obbree	
e hobbree	obbree.n	obbree	self	s.	e hobbree	
ehobbree	obbree.n	obbree	self	s.	e hobbree	collapsed
ehobbree	obbree.n	obbree	univerbated	s.	e hobbree	
hobbree	obbree.n	obbree	particle	s.	e hobbree	
ard obbreeyn	ard-obbree.n	ard-obbree	inflected	s. m.	ard-obbree	
ardobbreeyn	ard-obbree.n	ard-obbree	inflected	s. m.	ard-obbree	collapsed
ardobbreeyn	ard-obbree.n	ardobbree	univerbated	s. m.	ard-obbree	
obbrinagh	obbrinagh.n	obbrinagh	self	s. m.	obbrinagh	
obbrinee	obbrinagh.n	obbrinagh	inflected	s. m.	obbrinagh	
oe	oe.n	oe	self	s. m. f.	oe	
oeghyn	oe.n	oe	inflected	s. m. f.	oe	
e hoe	hoe.n	hoe	self	s.	e hoe	demutation-unvalidated
ehoe	hoe.n	hoe	self	s.	e hoe	collapsed
ehoe	hoe.n	hoe	univerbated	s.	e hoe	
hoe	hoe.n	hoe	particle	s.	e hoe	demutation-unvalidated
e hoeghyn	hoe.n	hoe	inflected	s.	e hoe	demutation-unvalidated
ehoeghyn	hoe.n	hoe	inflected	s.	e hoe	collapsed
ehoeghyn	hoe.n	hoe	univerbated	s.	e hoe	
hoeghyn	hoe.n	hoe	inflected	s.	e hoe	demutation-unvalidated
oenyn	oenyn.n	oenyn	self	s. f.	oenyn	
offishear	offishear.n	offishear	self	s. m.	offishear	
offishearyn	offishear.n	offishear	inflected	s. m.	offishear	
oghe	oghe.n	oghe	self	s. f.	oghe	
ogheyn	oghe.n	oghe	inflected	s. f.	oghe	
ogher	ogher.n	ogher	self	s. f.	ogher	
ogheryn	ogher.n	ogher	inflected	s. f.	ogher	
e hogher	ogher.n	ogher	self	s.	e hogher	
ehogher	ogher.n	ogher	self	s.	e hogher	collapsed
ehogher	ogher.n	ogher	univerbated	s.	e hogher	
hogher	ogher.n	ogher	particle	s.	e hogher	
hogher	togher.v	togher	demutated	v.	e hogher	
e hogheryn	ogher.n	ogher	inflected	s.	e hogher	
ehogheryn	ogher.n	ogher	inflected	s.	e hogher	collapsed
ehogheryn	ogher.n	ogher	univerbated	s.	e hogher	
hogheryn	ogher.n	ogher	inflected	s.	e hogher	
oghrish	oghrish.n	oghrish	self	s. f.	oghrish	
oghrishyn	oghrish.n	oghrish	inflected	s. f.	oghrish	
dy oghrishey	oghrishey.v	oghrishey	self	v.	dy oghrishey	
dyoghrishey	oghrishey.v	oghrishey	self	v.	dy oghrishey	collapsed
dyoghrishey	oghrishey.v	oghrishey	univerbated	v.	dy oghrishey	
oghrishey	oghrishey.v	oghrishey	particle	v.	dy oghrishey	
oghrishit	oghrishit.x	oghrishit	self		oghrishit	
oghsan	oghsan.n	oghsan	self	s. f.	oghsan	
oghsanyn	oghsan.n	oghsan	inflected	s. f.	oghsan	
oghsanagh	oghsanagh.a	oghsanagh	self	a.	oghsanagh	
oght	oght.n	oght	self	s. f.	oght	
ught	ught.n	ught	self	s. f.	ught	
ughtyn	ught.n	ught	inflected	s. f.	ught	
oghyr	oghyr.n	oghyr	self	s. f.	oghyr	
oghyryn	oghyr.n	oghyr	inflected	s. f.	oghyr	
oghyragh	oghyragh.a	oghyragh	self	a. d.	oghyragh	
oï	oï.x	oï	self	pre.	oï	demutation-unvalidated
noï	noï.x	noï	self	pre. & p. p.	noï	
e hoï	hoï.x	hoï	self	pre.	e hoï	
ehoï	hoï.x	hoï	self	pre.	e hoï	collapsed
ehoï	hoï.x	hoï	univerbated	pre.	e hoï	
hoï	hoï.x	hoï	particle	pre.	e hoï	
m'oï	m'oï.x	m'oï	self	p. p.	m'oï	synthetic
ry hoï	ry-hoï.x	ry-hoï	self	adv.	ry-hoï	
ryhoï	ry-hoï.x	ry-hoï	self	adv.	ry-hoï	collapsed
ryhoï	ry-hoï.x	ryhoï	univerbated	adv.	ry-hoï	
roï	roï.x	roï	self	adv.	roï	
noï ry hoï	noï-ry-hoï.x	noï ry hoï	self	adv.	noï ry hoï	
noïryhoï	noï-ry-hoï.x	noï ry hoï	self	adv.	noï ry hoï	collapsed
noïryhoï	noï-ry-hoï.x	noïryhoï	univerbated	adv.	noï ry hoï	
noïys	noïys.n	noïys	self	s. f.	noïys	
oie	oie.n	oie	self	s. f.	oie	
oieghyn	oie.n	oie	inflected	s. f.	oie	
ny hoie	oie.n	oie	self	s.	ny hoie	
nyhoie	oie.n	oie	self	s.	ny hoie	collapsed
nyhoie	oie.n	oie	univerbated	s.	ny hoie	
hoie	oie.n	oie	particle	s.	ny hoie	
hoie	soie.x	soie	demutated		ny hoie	
trimshey ny hoie	trimshey-ny-hoie.n	trimshey ny hoie	self	s.	trimshey ny hoie	
trimsheynyhoie	trimshey-ny-hoie.n	trimshey ny hoie	self	s.	trimshey ny hoie	collapsed
trimsheynyhoie	trimshey-ny-hoie.n	trimsheynyhoie	univerbated	s.	trimshey ny hoie	
oie'l	oie'l.n	oie'l	self	s. f.	oie'l	
eeil	eeil.n	eeil	self	s.	eeil	
oie rehollys	oie-rehollys.n	oie-rehollys	self	s. f.	oie-rehollys	
oierehollys	oie-rehollys.n	oie-rehollys	self	s. f.	oie-rehollys	collapsed
oierehollys	oie-rehollys.n	oierehollys	univerbated	s. f.	oie-rehollys	
oik	oik.n	oik	self	s. m.	oik	
oikyn	oik.n	oik	inflected	s. m.	oik	
oikan	oikan.n	oikan	self	s. m.	oikan	
oikanyn	oikan.n	oikan	inflected	s. m.	oikan	
e hoikan	oikan.n	oikan	self	s.	e hoikan	
ehoikan	oikan.n	oikan	self	s.	e hoikan	collapsed
ehoikan	oikan.n	oikan	univerbated	s.	e hoikan	
hoikan	oikan.n	oikan	particle	s.	e hoikan	
oikanagh	oikanagh.a	oikanagh	self	a.	oikanagh	
oikanys	oikanys.n	oikanys	self	s. f.	oikanys	
oir	oir.n	oir	self	s. m.	oir	
oirr sthie	oirr-sthie.n	oirr-sthie	self	s. m.	oirr-sthie	
oirrsthie	oirr-sthie.n	oirr-sthie	self	s. m.	oirr-sthie	collapsed
oirrsthie	oirr-sthie.n	oirrsthie	univerbated	s. m.	oirr-sthie	
oirrag	oirrag.n	oirrag	self	s. f.	oirrag	
oirragyn	oirrag.n	oirrag	inflected	s. f.	oirrag	
dy oirrysey	oirrysey.v	oirrysey	self	v.	dy oirrysey	
dyoirrysey	oirrysey.v	oirrysey	self	v.	dy oirrysey	collapsed
dyoirrysey	oirrysey.v	oirrysey	univerbated	v.	dy oirrysey	
oirrysey	oirrysey.v	oirrysey	particle	v.	dy oirrysey	
oirrysit	oirrysit.x	oirrysit	self		oirrysit	
olk	olk.a	olk	self	a.	olk	
dy olk	olk.x	olk	self	adv.	dy olk	
dyolk	olk.x	olk	self	adv.	dy olk	collapsed
dyolk	olk.x	olk	univerbated	adv.	dy olk	
olk	olk.x	olk	particle	adv.	dy olk	
dy holk	olk.x	olk	self	adv.	dy holk	
dyholk	olk.x	olk	self	adv.	dy holk	collapsed
dyholk	olk.x	olk	univerbated	adv.	dy holk	
holk	olk.x	olk	particle	adv.	dy holk	
olkey	olkey.a	olkey	self	a. pl.	olkey	
s'olk	s'olk.a	s'olk	self	a.	s'olk	demutation-unvalidated
olk	s'olk.a	s'olk	mutation	a.	s'olk	demutation-unvalidated
smessey	smessey.a	smessey	self	a.	smessey	
olk	olk.n	olk	self	s. f.	olk	
y n'olk	y-n'olk.n	y n'olk	self	s.	y n'olk	demutation-unvalidated
yn'olk	y-n'olk.n	y n'olk	self	s.	y n'olk	collapsed
yn'olk	y-n'olk.n	yn'olk	univerbated	s.	y n'olk	
uilk	olk.a	olk	plural	a.	uilk	
ny huilk	uilk.n	uilk	self	s.	ny huilk	
nyhuilk	uilk.n	uilk	self	s.	ny huilk	collapsed
nyhuilk	uilk.n	uilk	univerbated	s.	ny huilk	
huilk	uilk.n	uilk	particle	s.	ny huilk	
olkid	olkid.n	olkid	self	s. m.	olkid	
olkys	olkys.n	olkys	self	s. f.	olkys	
olkyssagh	olkyssagh.a	olkyssagh	self	a.	olkyssagh	
olkyssagh	olkyssagh.n	olkyssagh	self	s. m.	olkyssagh	
olkyssee	olkyssagh.n	olkyssagh	inflected	s. m.	olkyssagh	
s'olkyssagh	s'olkyssagh.a	s'olkyssagh	self	a.	s'olkyssagh	demutation-unvalidated
olkyssagh	s'olkyssagh.a	s'olkyssagh	mutation	a.	s'olkyssagh	demutation-unvalidated
s'olkyssee	s'olkyssee.a	s'olkyssee	self	a. id.	s'olkyssee	demutation-unvalidated
olkyssee	s'olkyssee.a	s'olkyssee	mutation	a. id.	s'olkyssee	demutation-unvalidated
ollagh	ollagh.n	ollagh	self	s. f.	ollagh	
y n'ollagh	y-n'ollagh.n	y n'ollagh	self	s. pl.	y n'ollagh	demutation-unvalidated
yn'ollagh	y-n'ollagh.n	y n'ollagh	self	s. pl.	y n'ollagh	collapsed
yn'ollagh	y-n'ollagh.n	yn'ollagh	univerbated	s. pl.	y n'ollagh	
e hollagh	ollagh.n	ollagh	self	s.	e hollagh	
ehollagh	ollagh.n	ollagh	self	s.	e hollagh	collapsed
ehollagh	ollagh.n	ollagh	univerbated	s.	e hollagh	
hollagh	ollagh.n	ollagh	particle	s.	e hollagh	
ollee	ollee.a	ollee	self	a. d.	ollee	
ollee	follee.x	follee	demutated		ollee	
oltaghey ollee	oltaghey-ollee.x	oltaghey ollee	self		oltaghey ollee	
oltagheyollee	oltaghey-ollee.x	oltaghey ollee	self		oltaghey ollee	collapsed
oltagheyollee	oltaghey-ollee.x	oltagheyollee	univerbated		oltaghey ollee	
tarroo ollee	tarroo-ollee.n	tarroo-ollee	self	s. m.	tarroo-ollee	
tarrooollee	tarroo-ollee.n	tarroo-ollee	self	s. m.	tarroo-ollee	collapsed
tarrooollee	tarroo-ollee.n	tarrooollee	univerbated	s. m.	tarroo-ollee	
thie ollee	thie-ollee.n	thie ollee	self	s. f.	thie ollee	
thieollee	thie-ollee.n	thie ollee	self	s. f.	thie ollee	collapsed
thieollee	thie-ollee.n	thieollee	univerbated	s. f.	thie ollee	
ollaghan	ollaghan.n	ollaghan	self	s. m.	ollaghan	
ollaghanyn	ollaghan.n	ollaghan	inflected	s. m.	ollaghan	
ollan	ollan.n	ollan	self	s.	ollan	
ollan	follan.a	follan	demutated	a.	ollan	
ollanyn	ollan.n	ollan	inflected	s.	ollan	
olley	olley.a	olley	self	a. d.	olley	
olley	folley.a	folley	demutated	a. d.	olley	
snaie olley	snaie-olley.n	snaie-olley	self	s. m.	snaie-olley	
snaieolley	snaie-olley.n	snaie-olley	self	s. m.	snaie-olley	collapsed
snaieolley	snaie-olley.n	snaieolley	univerbated	s. m.	snaie-olley	
ollanagh	ollanagh.a	ollanagh	self	a.	ollanagh	
ollay	ollay.n	ollay	self	s. f.	ollay	
ollee	ollay.n	ollay	inflected	s. f.	ollay	
ollick	ollick.n	Ollick	self	s. f.	Ollick	
ollick	follick.x	follick	demutated		Ollick	
yn nollick	nollick.n	Nollick	self	s.	yn Nollick	demutation-unvalidated
ynnollick	nollick.n	Nollick	self	s.	yn Nollick	collapsed
ynnollick	nollick.n	Nollick	univerbated	s.	yn Nollick	
nollick	nollick.n	Nollick	particle	s.	yn Nollick	demutation-unvalidated
ollish	ollish.n	ollish	self	s. f.	ollish	
ollishyn	ollish.n	ollish	inflected	s. f.	ollish	
gollish	ollish.v	ollish	self	v.	gollish	
ollym	ollym.n	ollym	self	s. m.	ollym	
ollym	follym.a	follym	demutated	a.	ollym	
olt	olt.n	olt	self	s. f.	olt	
oltyn	olt.n	olt	inflected	s. f.	olt	
oltey	oltey.n	oltey	self	s. m.	oltey	
olteynyn	oltey.n	oltey	inflected	s. m.	oltey	
olt	olt.v	olt	self	v.	olt	
oltagh	olt.v	olt	inflected	v.	olt	
oltee	olt.v	olt	inflected	v.	olt	
oltin	olt.v	olt	inflected	v.	olt	
oltins	olt.v	olt	inflected	v.	olt	
oltym	olt.v	olt	inflected	v.	olt	
oltyms	olt.v	olt	inflected	v.	olt	
oltys	olt.v	olt	inflected	v.	olt	
oltee jee	oltee-jee.v	oltee-jee	self	v.	oltee-jee	
olteejee	oltee-jee.v	oltee-jee	self	v.	oltee-jee	collapsed
olteejee	oltee-jee.v	olteejee	univerbated	v.	oltee-jee	
goltaghey	oltaghey.v	oltaghey	self	v.	goltaghey	
dy oltaghey	oltaghey.v	oltaghey	self	v.	dy oltaghey	
dyoltaghey	oltaghey.v	oltaghey	self	v.	dy oltaghey	collapsed
dyoltaghey	oltaghey.v	oltaghey	univerbated	v.	dy oltaghey	
oltaghey	oltaghey.v	oltaghey	particle	v.	dy oltaghey	
oltooan	oltooan.v	oltooan	self	v.	oltooan	
oltooanagh	oltooan.v	oltooan	inflected	v.	oltooan	
oltooanee	oltooan.v	oltooan	inflected	v.	oltooan	
oltooanin	oltooan.v	oltooan	inflected	v.	oltooan	
oltooanins	oltooan.v	oltooan	inflected	v.	oltooan	
oltooanym	oltooan.v	oltooan	inflected	v.	oltooan	
oltooanyms	oltooan.v	oltooan	inflected	v.	oltooan	
oltooanys	oltooan.v	oltooan	inflected	v.	oltooan	
cha n'oltooan	n'oltooan.v	n'oltooan	self	v.	cha n'oltooan	demutation-unvalidated
chan'oltooan	n'oltooan.v	n'oltooan	self	v.	cha n'oltooan	collapsed
chan'oltooan	n'oltooan.v	n'oltooan	univerbated	v.	cha n'oltooan	
n'oltooan	n'oltooan.v	n'oltooan	particle	v.	cha n'oltooan	demutation-unvalidated
oltooan	n'oltooan.v	n'oltooan	mutation	v.	cha n'oltooan	demutation-unvalidated
cha n'oltooanagh	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
chan'oltooanagh	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	collapsed
chan'oltooanagh	n'oltooan.v	n'oltooan	univerbated	v.	cha n'oltooan	
n'oltooanagh	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
oltooanagh	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
cha n'oltooanee	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
chan'oltooanee	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	collapsed
chan'oltooanee	n'oltooan.v	n'oltooan	univerbated	v.	cha n'oltooan	
n'oltooanee	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
oltooanee	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
cha n'oltooanin	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
chan'oltooanin	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	collapsed
chan'oltooanin	n'oltooan.v	n'oltooan	univerbated	v.	cha n'oltooan	
n'oltooanin	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
oltooanin	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
cha n'oltooanins	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
chan'oltooanins	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	collapsed
chan'oltooanins	n'oltooan.v	n'oltooan	univerbated	v.	cha n'oltooan	
n'oltooanins	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
oltooanins	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
cha n'oltooanym	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
chan'oltooanym	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	collapsed
chan'oltooanym	n'oltooan.v	n'oltooan	univerbated	v.	cha n'oltooan	
n'oltooanym	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
oltooanym	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
cha n'oltooanyms	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
chan'oltooanyms	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	collapsed
chan'oltooanyms	n'oltooan.v	n'oltooan	univerbated	v.	cha n'oltooan	
n'oltooanyms	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
oltooanyms	n'oltooan.v	n'oltooan	inflected	v.	cha n'oltooan	demutation-unvalidated
doltooan	oltooan.v	oltooan	self	v.	doltooan	
goltooan	oltooan.v	oltooan	self	v.	goltooan	
dy oltooaney	oltooaney.v	oltooaney	self	v.	dy oltooaney	
dyoltooaney	oltooaney.v	oltooaney	self	v.	dy oltooaney	collapsed
dyoltooaney	oltooaney.v	oltooaney	univerbated	v.	dy oltooaney	
oltooaney	oltooaney.v	oltooaney	particle	v.	dy oltooaney	
er n'oltooaney	n'oltooaney.v	n'oltooaney	self	v.	er n'oltooaney	demutation-unvalidated
ern'oltooaney	n'oltooaney.v	n'oltooaney	self	v.	er n'oltooaney	collapsed
ern'oltooaney	n'oltooaney.v	n'oltooaney	univerbated	v.	er n'oltooaney	
n'oltooaney	n'oltooaney.v	n'oltooaney	particle	v.	er n'oltooaney	demutation-unvalidated
oltooaney	n'oltooaney.v	n'oltooaney	mutation	v.	er n'oltooaney	demutation-unvalidated
oltooanit	oltooanit.x	oltooanit	self		oltooanit	
s'oltooanit	s'oltooanit.a	s'oltooanit	self	a.	s'oltooanit	demutation-unvalidated
oltooanit	s'oltooanit.a	s'oltooanit	mutation	a.	s'oltooanit	demutation-unvalidated
oltooan	oltooan.n	oltooan	self	s. m.	oltooan	
oltooanagh	oltooanagh.a	oltooanagh	self	a.	oltooanagh	
oltooanagh	oltooanagh.n	oltooanagh	self	s. m.	oltooanagh	
oltooanee	oltooanagh.n	oltooanagh	inflected	s. m.	oltooanagh	
s'oltooanagh	s'oltooanagh.a	s'oltooanagh	self	a.	s'oltooanagh	demutation-unvalidated
oltooanagh	s'oltooanagh.a	s'oltooanagh	mutation	a.	s'oltooanagh	demutation-unvalidated
s'oltooanee	s'oltooanee.a	s'oltooanee	self	a. id.	s'oltooanee	demutation-unvalidated
oltooanee	s'oltooanee.a	s'oltooanee	mutation	a. id.	s'oltooanee	demutation-unvalidated
ommidan	ommidan.n	ommidan	self	s. m.	ommidan	
ommidanyn	ommidan.n	ommidan	inflected	s. m.	ommidan	
ommidjagh	ommidjagh.a	ommidjagh	self	a.	ommidjagh	
dy ommidjagh	ommidjagh.x	ommidjagh	self	adv.	dy ommidjagh	
dyommidjagh	ommidjagh.x	ommidjagh	self	adv.	dy ommidjagh	collapsed
dyommidjagh	ommidjagh.x	ommidjagh	univerbated	adv.	dy ommidjagh	
ommidjagh	ommidjagh.x	ommidjagh	particle	adv.	dy ommidjagh	
s'ommidjagh	s'ommidjagh.a	s'ommidjagh	self	a.	s'ommidjagh	demutation-unvalidated
ommidjagh	s'ommidjagh.a	s'ommidjagh	mutation	a.	s'ommidjagh	demutation-unvalidated
s'ommidjee	s'ommidjee.a	s'ommidjee	self	a. id.	s'ommidjee	demutation-unvalidated
ommidjee	s'ommidjee.a	s'ommidjee	mutation	a. id.	s'ommidjee	demutation-unvalidated
ommidjys	ommidjys.n	ommidjys	self	s. f.	ommidjys	
oney	oney.a	oney	self	a.	oney	
dy oney	oney.x	oney	self	adv.	dy oney	
dyoney	oney.x	oney	self	adv.	dy oney	collapsed
dyoney	oney.x	oney	univerbated	adv.	dy oney	
oney	oney.x	oney	particle	adv.	dy oney	
s'oney	s'oney.a	s'oney	self	a.	s'oney	demutation-unvalidated
oney	s'oney.a	s'oney	mutation	a.	s'oney	demutation-unvalidated
onid	onid.n	onid	self	s. m.	onid	
onnane	onnane.n	onnane	self	s. f.	onnane	
onnaneyn	onnane.n	onnane	inflected	s. f.	onnane	
onnaneagh	onnaneagh.a	onnaneagh	self	a.	onnaneagh	
